timestamp,flow_in_m3h,flow_out_m3h,temp_in_c,temp_out_c,pressure_in_bar,pressure_out_bar,p_in_mgL,p_out_mgL,n_in_mgL,n_out_mgL,water_treated_m3_cum,n_removed_kg_cum,p_removed_kg_cum,electricity_kwh_cum,co2_kg_cum
2026-07-21T17:00:00,18.636,18.003,20.10,20.86,1.217,1.161,0.5419,0.5434,9.643,7.589,21376.9,29.354,1.1375,427.5,141.1
2026-07-21T18:00:00,17.836,17.448,19.94,21.33,1.221,1.167,0.6361,0.5325,8.735,7.808,21394.4,29.370,1.1393,427.9,141.2
2026-07-21T19:00:00,18.681,18.337,19.78,20.44,1.207,1.150,0.6576,0.5390,10.191,7.965,21412.7,29.411,1.1415,428.3,141.3
2026-07-21T20:00:00,18.238,17.698,19.25,19.61,1.211,1.143,0.6404,0.5551,9.134,7.692,21430.4,29.436,1.1430,428.6,141.4
2026-07-21T21:00:00,18.001,17.824,19.15,19.69,1.203,1.151,0.6149,0.5343,10.298,7.614,21448.2,29.484,1.1445,429.0,141.6
2026-07-21T22:00:00,17.577,17.198,17.81,18.50,1.157,1.103,0.6271,0.5306,10.074,7.905,21465.4,29.522,1.1461,429.3,141.7
2026-07-21T23:00:00,17.370,17.018,16.92,17.58,1.160,1.105,0.5614,0.5432,9.335,7.653,21482.5,29.550,1.1464,429.6,141.8
2026-07-22T00:00:00,17.353,17.005,16.69,17.42,1.154,1.099,0.6223,0.5342,10.399,8.091,21499.5,29.589,1.1479,430.0,141.9
2026-07-22T01:00:00,16.689,16.408,17.29,18.67,1.146,1.084,0.6817,0.5429,9.005,7.393,21515.9,29.616,1.1502,430.3,142.0
2026-07-22T02:00:00,16.909,16.572,16.48,17.22,1.136,1.074,0.7035,0.5375,8.775,7.938,21532.4,29.630,1.1530,430.6,142.1
2026-07-22T03:00:00,17.227,16.678,17.38,17.90,1.168,1.118,0.6299,0.5146,9.676,7.767,21549.1,29.662,1.1549,431.0,142.2
2026-07-22T04:00:00,17.444,17.090,16.71,17.53,1.141,1.084,0.6436,0.5375,9.212,7.636,21566.2,29.689,1.1567,431.3,142.3
2026-07-22T05:00:00,16.916,16.425,16.93,17.78,1.157,1.095,0.6178,0.5348,9.262,7.635,21582.6,29.715,1.1580,431.7,142.4
2026-07-22T06:00:00,16.329,15.756,17.21,18.44,1.162,1.111,0.6398,0.5622,9.995,7.818,21598.4,29.750,1.1593,432.0,142.5
2026-07-22T07:00:00,18.152,17.646,17.55,18.15,1.166,1.102,0.6270,0.5362,9.191,7.839,21616.0,29.773,1.1609,432.3,142.7
2026-07-22T08:00:00,17.593,16.925,18.14,19.03,1.187,1.137,0.6654,0.5290,8.841,7.849,21633.0,29.790,1.1632,432.7,142.8
2026-07-22T09:00:00,17.354,17.009,18.70,19.78,1.173,1.121,0.6338,0.5275,9.412,7.972,21650.0,29.815,1.1650,433.0,142.9
2026-07-22T10:00:00,18.323,17.818,18.04,19.01,1.197,1.143,0.6319,0.5394,9.395,7.990,21667.8,29.840,1.1666,433.4,143.0
2026-07-22T11:00:00,18.829,18.355,20.23,21.21,1.182,1.117,0.6326,0.5367,10.402,7.909,21686.1,29.886,1.1684,433.7,143.1
2026-07-22T12:00:00,19.675,19.146,19.26,19.54,1.219,1.158,0.6234,0.5542,8.886,7.937,21705.3,29.904,1.1697,434.1,143.3
2026-07-22T13:00:00,18.361,17.846,20.05,20.77,1.212,1.153,0.6562,0.5337,10.464,7.577,21723.1,29.955,1.1719,434.5,143.4
2026-07-22T14:00:00,18.010,17.584,20.64,21.48,1.239,1.186,0.6448,0.5357,9.423,8.018,21740.7,29.980,1.1738,434.8,143.5
2026-07-22T15:00:00,19.301,19.110,20.12,21.13,1.220,1.165,0.6530,0.5362,9.265,8.083,21759.8,30.003,1.1761,435.2,143.6
2026-07-22T16:00:00,18.944,18.417,20.24,20.94,1.232,1.180,0.5476,0.5447,8.987,7.875,21778.3,30.023,1.1761,435.6,143.7
2026-07-22T17:00:00,18.598,18.028,20.08,20.87,1.222,1.165,0.6473,0.5326,9.290,7.569,21796.3,30.054,1.1782,435.9,143.9
2026-07-22T18:00:00,19.049,18.268,20.04,21.06,1.211,1.156,0.5804,0.5215,9.368,7.550,21814.5,30.087,1.1793,436.3,144.0
2026-07-22T19:00:00,18.196,17.933,19.87,20.52,1.194,1.144,0.5450,0.5380,10.037,7.874,21832.5,30.126,1.1794,436.6,144.1
2026-07-22T20:00:00,19.105,18.470,19.12,19.87,1.211,1.147,0.6094,0.5415,9.157,7.994,21851.0,30.148,1.1806,437.0,144.2
2026-07-22T21:00:00,18.753,18.276,18.83,20.01,1.183,1.129,0.5782,0.5227,9.486,8.071,21869.2,30.173,1.1817,437.4,144.3
2026-07-22T22:00:00,18.006,17.524,18.01,18.67,1.167,1.114,0.6014,0.5402,9.349,7.810,21886.8,30.200,1.1827,437.7,144.5
2026-07-22T23:00:00,17.979,17.543,16.20,17.23,1.182,1.123,0.6726,0.5395,9.617,8.020,21904.3,30.228,1.1851,438.1,144.6
2026-07-23T00:00:00,17.297,16.774,16.82,17.91,1.135,1.071,0.5733,0.5237,8.530,7.625,21921.1,30.244,1.1859,438.4,144.7
2026-07-23T01:00:00,16.193,15.874,17.06,17.63,1.148,1.086,0.6442,0.5296,8.986,7.709,21936.9,30.264,1.1877,438.7,144.8
2026-07-23T02:00:00,17.072,16.448,16.75,17.44,1.141,1.079,0.6104,0.5366,9.877,7.958,21953.4,30.295,1.1889,439.1,144.9
2026-07-23T03:00:00,17.419,16.779,16.33,17.46,1.168,1.109,0.6569,0.5298,9.251,8.159,21970.2,30.314,1.1911,439.4,145.0
2026-07-23T04:00:00,16.879,16.353,16.65,17.43,1.118,1.064,0.5765,0.5395,9.846,7.623,21986.5,30.350,1.1917,439.7,145.1
2026-07-23T05:00:00,17.214,16.785,16.19,17.05,1.123,1.071,0.6465,0.5475,8.159,7.666,22003.3,30.358,1.1933,440.1,145.2
2026-07-23T06:00:00,16.934,16.491,17.08,17.66,1.164,1.110,0.5871,0.5441,8.476,7.875,22019.8,30.368,1.1940,440.4,145.3
2026-07-23T07:00:00,18.064,17.600,17.48,18.58,1.169,1.087,0.6118,0.5195,9.489,7.898,22037.4,30.396,1.1957,440.7,145.4
2026-07-23T08:00:00,18.126,17.617,17.66,18.69,1.181,1.125,0.5687,0.5332,9.249,7.702,22055.0,30.424,1.1963,441.1,145.6
2026-07-23T09:00:00,19.175,18.749,18.60,19.03,1.193,1.141,0.5925,0.5384,9.860,7.642,22073.8,30.465,1.1973,441.5,145.7
2026-07-23T10:00:00,17.567,16.927,18.35,19.49,1.171,1.113,0.6407,0.5411,9.600,7.724,22090.7,30.497,1.1990,441.8,145.8
2026-07-23T11:00:00,18.619,18.081,19.63,20.48,1.203,1.150,0.6164,0.5364,9.726,7.595,22108.8,30.535,1.2004,442.2,145.9
2026-07-23T12:00:00,17.981,17.443,19.82,20.71,1.224,1.162,0.6219,0.5461,9.366,7.650,22126.2,30.565,1.2017,442.5,146.0
2026-07-23T13:00:00,18.629,18.128,20.72,21.73,1.206,1.150,0.5908,0.5232,9.131,8.056,22144.3,30.585,1.2030,442.9,146.2
2026-07-23T14:00:00,18.746,18.074,20.71,21.25,1.213,1.157,0.6107,0.5447,8.926,7.701,22162.4,30.607,1.2042,443.2,146.3
2026-07-23T15:00:00,18.202,17.772,20.23,20.63,1.204,1.140,0.5946,0.5452,8.546,7.634,22180.2,30.623,1.2050,443.6,146.4
2026-07-23T16:00:00,19.337,18.917,20.88,21.82,1.217,1.159,0.6121,0.5513,9.614,7.917,22199.1,30.655,1.2062,444.0,146.5
2026-07-23T17:00:00,19.439,19.030,20.47,21.22,1.234,1.174,0.6094,0.5551,9.153,7.603,22218.1,30.685,1.2072,444.4,146.6
2026-07-23T18:00:00,18.345,18.058,19.90,20.32,1.201,1.135,0.5778,0.5124,9.064,7.850,22236.2,30.707,1.2084,444.7,146.8
2026-07-23T19:00:00,19.061,18.764,18.37,18.96,1.230,1.176,0.5867,0.5366,10.280,7.645,22255.0,30.756,1.2093,445.1,146.9
2026-07-23T20:00:00,19.534,18.930,18.73,19.46,1.211,1.155,0.6317,0.5213,8.531,7.592,22273.9,30.774,1.2114,445.5,147.0
2026-07-23T21:00:00,17.606,17.130,18.23,19.03,1.176,1.117,0.6614,0.5362,9.011,7.690,22291.0,30.797,1.2136,445.8,147.1
2026-07-23T22:00:00,17.185,16.712,18.46,19.21,1.169,1.110,0.6530,0.5314,8.920,7.956,22307.7,30.813,1.2156,446.2,147.2
2026-07-23T23:00:00,17.136,16.672,17.87,18.21,1.179,1.129,0.5507,0.5243,10.139,8.011,22324.4,30.848,1.2161,446.5,147.3
2026-07-24T00:00:00,18.117,17.754,17.05,17.79,1.148,1.098,0.5962,0.5455,9.431,7.786,22342.2,30.877,1.2170,446.8,147.5
2026-07-24T01:00:00,17.926,17.631,17.75,18.64,1.152,1.098,0.6129,0.5296,9.270,7.688,22359.8,30.905,1.2184,447.2,147.6
2026-07-24T02:00:00,16.073,15.743,16.40,17.00,1.158,1.106,0.5973,0.5305,9.504,7.632,22375.5,30.935,1.2195,447.5,147.7
2026-07-24T03:00:00,17.238,16.954,15.80,16.50,1.133,1.081,0.5792,0.5292,9.989,7.578,22392.5,30.976,1.2203,447.8,147.8
2026-07-24T04:00:00,17.232,16.693,16.04,16.90,1.158,1.098,0.5933,0.5329,9.698,7.699,22409.2,31.009,1.2213,448.2,147.9
2026-07-24T05:00:00,17.701,17.302,16.28,16.79,1.126,1.075,0.6598,0.5058,8.220,7.600,22426.5,31.020,1.2240,448.5,148.0
2026-07-24T06:00:00,17.405,16.794,16.72,17.57,1.157,1.104,0.6183,0.5219,9.184,7.778,22443.3,31.043,1.2256,448.9,148.1
2026-07-24T07:00:00,16.911,16.435,17.10,17.79,1.146,1.095,0.6044,0.5305,9.988,8.018,22459.7,31.076,1.2268,449.2,148.2
2026-07-24T08:00:00,17.507,17.051,17.58,18.23,1.185,1.135,0.5820,0.5120,10.060,7.739,22476.8,31.115,1.2280,449.5,148.3
2026-07-24T09:00:00,16.986,16.594,18.96,20.07,1.182,1.130,0.6705,0.5246,9.634,7.625,22493.4,31.149,1.2304,449.9,148.5
2026-07-24T10:00:00,18.748,18.169,18.91,20.04,1.188,1.123,0.6615,0.5392,10.360,8.006,22511.5,31.191,1.2327,450.2,148.6
2026-07-24T11:00:00,18.722,18.400,19.08,19.89,1.205,1.141,0.6371,0.5382,9.677,7.508,22529.9,31.231,1.2345,450.6,148.7
2026-07-24T12:00:00,18.864,18.461,19.63,20.51,1.213,1.157,0.6555,0.5350,8.955,7.632,22548.4,31.256,1.2367,451.0,148.8
2026-07-24T13:00:00,18.880,18.386,20.25,20.96,1.243,1.182,0.6204,0.5431,9.684,7.738,22566.8,31.291,1.2381,451.3,148.9
2026-07-24T14:00:00,18.779,18.191,20.80,21.71,1.241,1.184,0.5527,0.5284,8.967,7.655,22585.0,31.315,1.2386,451.7,149.1
2026-07-24T15:00:00,18.905,18.325,20.54,21.46,1.242,1.185,0.6622,0.5493,9.186,7.588,22603.3,31.345,1.2406,452.1,149.2
2026-07-24T16:00:00,19.075,18.628,21.38,22.20,1.177,1.125,0.6364,0.5243,9.749,7.803,22621.9,31.381,1.2427,452.4,149.3
2026-07-24T17:00:00,19.444,19.072,20.95,21.86,1.204,1.146,0.5528,0.5324,9.341,7.587,22641.0,31.414,1.2431,452.8,149.4
2026-07-24T18:00:00,19.118,18.675,20.43,21.35,1.219,1.168,0.6095,0.5419,9.622,7.799,22659.7,31.448,1.2444,453.2,149.6
2026-07-24T19:00:00,18.926,18.420,19.90,20.75,1.195,1.140,0.6053,0.5244,9.410,7.677,22678.1,31.480,1.2459,453.6,149.7
2026-07-24T20:00:00,18.927,18.378,19.41,20.47,1.190,1.130,0.5558,0.5411,9.157,7.378,22696.5,31.513,1.2461,453.9,149.8
2026-07-24T21:00:00,18.515,18.260,18.25,19.11,1.151,1.099,0.6714,0.5345,9.588,7.815,22714.7,31.545,1.2486,454.3,149.9
2026-07-24T22:00:00,17.820,17.423,18.31,19.34,1.158,1.101,0.6382,0.5232,10.816,7.727,22732.1,31.599,1.2506,454.6,150.0
2026-07-24T23:00:00,16.253,15.667,17.44,18.15,1.189,1.125,0.6093,0.5261,8.491,7.509,22747.8,31.615,1.2520,455.0,150.1
2026-07-25T00:00:00,17.765,17.344,17.30,18.45,1.144,1.073,0.6412,0.5166,8.537,7.555,22765.2,31.632,1.2541,455.3,150.2
2026-07-25T01:00:00,16.758,16.360,16.63,17.84,1.154,1.098,0.5739,0.5355,9.524,7.728,22781.5,31.661,1.2547,455.6,150.4
2026-07-25T02:00:00,17.037,16.363,16.02,16.84,1.148,1.092,0.6019,0.5483,9.281,7.805,22797.9,31.685,1.2556,456.0,150.5
2026-07-25T03:00:00,16.378,16.070,15.89,17.02,1.149,1.097,0.6797,0.5362,9.069,8.037,22813.9,31.702,1.2579,456.3,150.6
2026-07-25T04:00:00,17.470,17.066,16.67,17.60,1.135,1.080,0.6173,0.5321,9.337,7.869,22831.0,31.727,1.2594,456.6,150.7
2026-07-25T05:00:00,16.642,16.160,16.83,17.34,1.124,1.073,0.5979,0.5345,8.979,7.844,22847.2,31.745,1.2604,456.9,150.8
2026-07-25T06:00:00,17.506,16.968,16.85,17.70,1.152,1.099,0.5765,0.5471,9.454,7.753,22864.1,31.774,1.2609,457.3,150.9
2026-07-25T07:00:00,18.491,17.838,17.15,17.68,1.174,1.122,0.6584,0.5273,9.579,7.816,22882.0,31.805,1.2632,457.6,151.0
2026-07-25T08:00:00,18.751,18.336,18.21,18.39,1.174,1.122,0.6616,0.5339,9.647,7.447,22900.3,31.846,1.2656,458.0,151.1
2026-07-25T09:00:00,16.941,16.586,18.62,19.35,1.162,1.106,0.6879,0.5179,9.251,7.721,22916.9,31.871,1.2684,458.3,151.3
2026-07-25T10:00:00,18.230,17.722,19.08,20.07,1.205,1.139,0.5771,0.5436,9.525,7.518,22934.6,31.907,1.2690,458.7,151.4
2026-07-25T11:00:00,18.233,17.769,19.96,20.79,1.198,1.128,0.5823,0.5249,9.455,7.922,22952.4,31.934,1.2700,459.0,151.5
2026-07-25T12:00:00,19.322,18.730,19.73,20.50,1.222,1.162,0.6652,0.5246,9.177,7.610,22971.1,31.963,1.2726,459.4,151.6
2026-07-25T13:00:00,18.877,18.799,20.10,20.72,1.213,1.155,0.6439,0.5446,10.310,7.904,22989.9,32.008,1.2745,459.8,151.7
2026-07-25T14:00:00,20.023,19.608,20.63,21.60,1.227,1.175,0.6000,0.5361,10.123,7.548,23009.5,32.059,1.2758,460.2,151.9
2026-07-25T15:00:00,18.221,17.681,20.67,21.26,1.231,1.180,0.6337,0.5273,8.632,7.388,23027.2,32.081,1.2777,460.5,152.0
2026-07-25T16:00:00,19.001,18.479,20.42,21.13,1.247,1.192,0.6375,0.5198,9.815,7.447,23045.7,32.125,1.2798,460.9,152.1
2026-07-25T17:00:00,18.719,18.399,20.42,21.48,1.233,1.179,0.5919,0.5443,9.401,7.798,23064.1,32.154,1.2807,461.3,152.2
2026-07-25T18:00:00,19.706,19.090,19.52,20.66,1.217,1.161,0.6326,0.5123,9.810,7.972,23083.2,32.189,1.2830,461.7,152.3
2026-07-25T19:00:00,18.256,17.864,19.36,20.32,1.172,1.122,0.6390,0.5191,9.855,7.784,23101.0,32.226,1.2851,462.0,152.5
2026-07-25T20:00:00,18.858,18.304,18.63,19.20,1.159,1.088,0.5411,0.5384,9.132,7.610,23119.3,32.254,1.2852,462.4,152.6
2026-07-25T21:00:00,18.701,18.142,18.73,19.66,1.158,1.100,0.5692,0.5252,8.611,7.700,23137.5,32.271,1.2860,462.7,152.7
2026-07-25T22:00:00,18.035,17.691,17.64,18.47,1.166,1.099,0.6667,0.5500,9.472,7.682,23155.2,32.302,1.2881,463.1,152.8
2026-07-25T23:00:00,16.938,16.452,17.12,17.49,1.176,1.115,0.6435,0.5475,9.476,8.004,23171.6,32.327,1.2896,463.4,152.9
2026-07-26T00:00:00,16.420,15.839,17.02,17.89,1.148,1.091,0.5750,0.5314,10.455,7.641,23187.5,32.371,1.2903,463.7,153.0
2026-07-26T01:00:00,17.089,16.721,16.56,17.46,1.136,1.077,0.6692,0.5383,9.487,7.651,23204.2,32.402,1.2925,464.1,153.1
2026-07-26T02:00:00,17.025,16.738,15.89,16.84,1.169,1.113,0.5396,0.5283,9.426,7.965,23220.9,32.426,1.2927,464.4,153.3
2026-07-26T03:00:00,16.881,16.564,16.66,17.39,1.100,1.048,0.5304,0.5400,9.358,7.901,23237.5,32.450,1.2927,464.7,153.4
2026-07-26T04:00:00,16.673,16.226,16.05,17.10,1.164,1.108,0.5519,0.5320,9.688,7.624,23253.7,32.484,1.2930,465.1,153.5
2026-07-26T05:00:00,16.484,16.097,16.34,17.17,1.145,1.092,0.6292,0.5272,9.604,7.657,23269.8,32.515,1.2947,465.4,153.6
2026-07-26T06:00:00,17.258,16.791,17.16,17.83,1.155,1.098,0.6446,0.5391,9.420,7.731,23286.6,32.544,1.2964,465.7,153.7
2026-07-26T07:00:00,17.886,17.401,17.53,18.11,1.161,1.106,0.5644,0.5451,9.218,7.581,23304.0,32.572,1.2968,466.1,153.8
2026-07-26T08:00:00,18.296,17.659,18.19,18.87,1.196,1.135,0.6272,0.5420,9.554,7.416,23321.7,32.610,1.2983,466.4,153.9
2026-07-26T09:00:00,19.046,18.364,17.48,18.19,1.150,1.088,0.6162,0.5490,8.979,7.898,23340.0,32.630,1.2995,466.8,154.0
2026-07-26T10:00:00,18.403,17.766,18.29,18.94,1.188,1.133,0.5718,0.5362,9.580,7.875,23357.8,32.660,1.3001,467.2,154.2
2026-07-26T11:00:00,18.872,18.039,18.77,19.68,1.199,1.143,0.6395,0.5244,9.263,7.896,23375.8,32.685,1.3022,467.5,154.3
2026-07-26T12:00:00,19.375,18.990,20.27,20.66,1.184,1.125,0.6154,0.5442,9.225,7.402,23394.8,32.719,1.3036,467.9,154.4
2026-07-26T13:00:00,18.423,18.006,20.45,21.25,1.212,1.155,0.6422,0.5339,8.558,7.807,23412.8,32.733,1.3055,468.3,154.5
2026-07-26T14:00:00,19.191,18.614,20.20,21.10,1.224,1.173,0.6444,0.5419,9.556,7.707,23431.4,32.767,1.3074,468.6,154.6
2026-07-26T15:00:00,18.501,18.039,20.49,21.40,1.225,1.170,0.6300,0.5528,9.955,7.782,23449.5,32.806,1.3088,469.0,154.8
2026-07-26T16:00:00,19.447,18.797,19.68,20.27,1.223,1.168,0.6141,0.5486,9.457,7.836,23468.3,32.837,1.3101,469.4,154.9
2026-07-26T17:00:00,18.729,18.254,19.49,20.58,1.223,1.169,0.6538,0.5302,9.096,7.855,23486.5,32.860,1.3123,469.7,155.0
2026-07-26T18:00:00,19.832,19.157,19.83,20.61,1.196,1.138,0.6076,0.5156,9.910,7.878,23505.7,32.898,1.3141,470.1,155.1
2026-07-26T19:00:00,18.809,18.569,19.12,20.05,1.176,1.123,0.5542,0.5240,9.631,7.703,23524.3,32.934,1.3146,470.5,155.3
2026-07-26T20:00:00,18.517,18.276,18.95,19.85,1.214,1.154,0.6021,0.5280,8.682,7.756,23542.5,32.951,1.3160,470.9,155.4
2026-07-26T21:00:00,18.024,17.508,18.02,18.60,1.169,1.119,0.6524,0.5403,9.371,7.537,23560.0,32.983,1.3180,471.2,155.5
2026-07-26T22:00:00,18.289,17.972,18.01,18.62,1.176,1.125,0.6116,0.5093,9.075,7.578,23578.0,33.010,1.3198,471.6,155.6
2026-07-26T23:00:00,17.636,17.312,17.76,18.22,1.155,1.098,0.6316,0.5379,8.770,7.852,23595.3,33.026,1.3214,471.9,155.7
2026-07-27T00:00:00,17.120,16.658,17.57,19.13,1.146,1.082,0.6072,0.5284,9.210,7.917,23612.0,33.048,1.3227,472.2,155.8
2026-07-27T01:00:00,18.316,17.749,16.75,17.85,1.159,1.096,0.6353,0.5483,8.636,7.559,23629.7,33.067,1.3243,472.6,156.0
2026-07-27T02:00:00,16.126,15.617,16.12,16.90,1.111,1.058,0.6238,0.5203,9.067,7.807,23645.4,33.086,1.3259,472.9,156.1
2026-07-27T03:00:00,16.714,16.286,16.65,17.85,1.146,1.087,0.5935,0.5328,8.827,8.066,23661.6,33.099,1.3269,473.2,156.2
2026-07-27T04:00:00,15.872,15.429,16.45,17.23,1.151,1.095,0.5942,0.5139,8.958,7.748,23677.1,33.118,1.3281,473.5,156.3
2026-07-27T05:00:00,16.839,16.623,16.96,17.49,1.163,1.106,0.6498,0.5341,9.211,7.557,23693.7,33.145,1.3300,473.9,156.4
2026-07-27T06:00:00,16.548,16.096,16.49,17.14,1.131,1.073,0.5486,0.5128,10.003,7.901,23709.8,33.179,1.3306,474.2,156.5
2026-07-27T07:00:00,17.380,16.847,17.89,18.64,1.161,1.106,0.6357,0.5086,10.263,7.694,23726.6,33.222,1.3328,474.5,156.6
2026-07-27T08:00:00,17.007,16.584,17.86,18.82,1.174,1.119,0.6323,0.5594,9.338,7.891,23743.2,33.246,1.3340,474.9,156.7
2026-07-27T09:00:00,17.665,17.201,18.75,19.63,1.170,1.113,0.6034,0.5347,9.555,7.990,23760.4,33.273,1.3351,475.2,156.8
2026-07-27T10:00:00,17.181,16.796,18.91,20.10,1.190,1.137,0.6641,0.5371,9.690,7.322,23777.2,33.313,1.3373,475.5,156.9
2026-07-27T11:00:00,18.493,18.109,19.99,20.23,1.217,1.161,0.5536,0.5258,9.640,7.839,23795.3,33.345,1.3378,475.9,157.0
2026-07-27T12:00:00,19.794,18.990,19.91,20.70,1.214,1.149,0.5950,0.5321,9.198,7.527,23814.3,33.377,1.3390,476.3,157.2
2026-07-27T13:00:00,19.005,18.305,19.13,19.57,1.229,1.155,0.6074,0.5453,10.230,7.566,23832.6,33.426,1.3401,476.7,157.3
2026-07-27T14:00:00,19.576,19.104,19.63,20.52,1.233,1.181,0.6122,0.5500,10.340,7.633,23851.7,33.478,1.3413,477.0,157.4
2026-07-27T15:00:00,20.228,19.516,20.37,21.32,1.208,1.154,0.5466,0.5430,9.423,7.787,23871.2,33.510,1.3414,477.4,157.6
2026-07-27T16:00:00,19.450,18.682,20.65,21.47,1.237,1.182,0.6100,0.5485,9.231,7.539,23889.9,33.541,1.3425,477.8,157.7
2026-07-27T17:00:00,18.665,18.210,19.82,20.72,1.226,1.173,0.6683,0.5198,8.803,8.221,23908.1,33.552,1.3452,478.2,157.8
2026-07-27T18:00:00,18.049,17.440,19.74,21.10,1.211,1.143,0.6036,0.5335,8.976,8.021,23925.6,33.568,1.3464,478.5,157.9
2026-07-27T19:00:00,18.552,18.140,18.95,19.54,1.173,1.115,0.5873,0.5341,10.115,7.346,23943.7,33.619,1.3474,478.9,158.0
2026-07-27T20:00:00,18.563,18.055,19.05,20.09,1.182,1.128,0.5866,0.5470,8.825,7.641,23961.8,33.640,1.3481,479.2,158.1
2026-07-27T21:00:00,18.072,17.791,18.08,18.94,1.182,1.128,0.5741,0.5472,9.216,7.583,23979.6,33.669,1.3486,479.6,158.3
2026-07-27T22:00:00,19.167,18.538,17.62,18.42,1.171,1.112,0.5998,0.5335,10.151,7.624,23998.1,33.716,1.3498,480.0,158.4
2026-07-27T23:00:00,17.784,17.203,17.28,17.83,1.159,1.108,0.6318,0.5411,9.804,7.408,24015.3,33.757,1.3514,480.3,158.5
2026-07-28T00:00:00,16.260,15.911,16.39,17.12,1.152,1.101,0.6297,0.5256,8.673,7.862,24031.2,33.770,1.3531,480.6,158.6
2026-07-28T01:00:00,17.998,17.580,16.62,17.87,1.184,1.130,0.6862,0.5234,9.927,7.643,24048.8,33.810,1.3559,481.0,158.7
2026-07-28T02:00:00,17.057,16.543,15.66,16.70,1.148,1.092,0.6069,0.5412,9.239,7.388,24065.3,33.841,1.3570,481.3,158.8
2026-07-28T03:00:00,17.641,17.207,16.08,17.09,1.137,1.080,0.6269,0.5100,9.349,7.583,24082.5,33.871,1.3590,481.7,158.9
2026-07-28T04:00:00,18.195,17.914,16.77,17.37,1.163,1.110,0.6426,0.5301,9.435,7.825,24100.4,33.900,1.3610,482.0,159.1
2026-07-28T05:00:00,16.961,16.539,16.68,16.98,1.139,1.080,0.5656,0.5277,8.877,7.843,24117.0,33.917,1.3617,482.3,159.2
2026-07-28T06:00:00,18.037,17.711,16.05,17.03,1.140,1.084,0.6300,0.5401,8.740,7.576,24134.7,33.938,1.3632,482.7,159.3
2026-07-28T07:00:00,16.627,16.163,16.73,17.36,1.157,1.106,0.6068,0.5391,9.692,7.742,24150.9,33.969,1.3643,483.0,159.4
2026-07-28T08:00:00,18.071,17.812,17.70,18.18,1.169,1.115,0.6460,0.5400,8.849,7.654,24168.7,33.991,1.3662,483.4,159.5
2026-07-28T09:00:00,19.133,18.734,17.63,18.38,1.220,1.161,0.6617,0.5160,9.594,7.843,24187.4,34.023,1.3690,483.7,159.6
2026-07-28T10:00:00,17.585,17.009,19.05,20.02,1.194,1.132,0.5855,0.5353,10.520,7.955,24204.4,34.067,1.3698,484.1,159.7
2026-07-28T11:00:00,18.786,18.453,19.08,20.13,1.169,1.114,0.5847,0.5030,9.719,7.492,24222.9,34.108,1.3713,484.5,159.9
2026-07-28T12:00:00,19.187,18.747,19.30,19.65,1.192,1.135,0.6174,0.5302,9.664,7.522,24241.6,34.148,1.3730,484.8,160.0
2026-07-28T13:00:00,19.674,19.397,19.59,19.84,1.224,1.163,0.5837,0.5507,9.678,7.814,24261.0,34.184,1.3736,485.2,160.1
2026-07-28T14:00:00,19.677,19.306,20.16,20.57,1.217,1.158,0.5582,0.5240,8.539,7.892,24280.3,34.197,1.3743,485.6,160.3
2026-07-28T15:00:00,20.400,19.797,19.71,20.46,1.210,1.158,0.6035,0.5227,9.467,7.497,24300.1,34.236,1.3759,486.0,160.4
2026-07-28T16:00:00,18.590,18.149,20.83,21.92,1.232,1.177,0.6426,0.5369,10.056,7.584,24318.3,34.281,1.3778,486.4,160.5
2026-07-28T17:00:00,19.019,18.722,20.58,21.31,1.202,1.150,0.6157,0.5302,9.154,7.315,24337.0,34.315,1.3794,486.7,160.6
2026-07-28T18:00:00,18.675,18.192,19.88,20.21,1.195,1.141,0.5943,0.5422,8.888,7.629,24355.2,34.338,1.3803,487.1,160.7
2026-07-28T19:00:00,18.955,18.540,19.13,19.85,1.200,1.144,0.5916,0.5382,9.344,7.569,24373.7,34.371,1.3813,487.5,160.9
2026-07-28T20:00:00,18.104,18.007,18.52,19.07,1.217,1.161,0.6110,0.5229,9.543,7.612,24391.7,34.406,1.3829,487.8,161.0
2026-07-28T21:00:00,17.516,17.085,18.75,19.50,1.178,1.121,0.5108,0.5434,9.944,7.890,24408.8,34.441,1.3829,488.2,161.1
2026-07-28T22:00:00,16.840,16.263,17.17,18.24,1.198,1.147,0.6544,0.5300,9.089,7.638,24425.1,34.464,1.3849,488.5,161.2
2026-07-28T23:00:00,17.198,16.750,18.11,18.55,1.195,1.137,0.6211,0.5436,8.939,7.319,24441.8,34.492,1.3862,488.8,161.3
2026-07-29T00:00:00,16.182,15.724,17.03,18.14,1.132,1.078,0.6511,0.5383,8.726,7.503,24457.5,34.511,1.3880,489.2,161.4
2026-07-29T01:00:00,17.389,17.240,16.20,17.21,1.138,1.083,0.5442,0.5187,10.285,7.768,24474.8,34.554,1.3884,489.5,161.5
2026-07-29T02:00:00,18.361,18.048,15.83,16.62,1.129,1.073,0.6369,0.5314,10.210,7.738,24492.8,34.599,1.3903,489.9,161.7
2026-07-29T03:00:00,16.786,16.181,15.47,16.15,1.132,1.075,0.6622,0.5594,9.307,7.634,24509.0,34.626,1.3920,490.2,161.8
2026-07-29T04:00:00,15.958,15.501,16.21,16.75,1.152,1.100,0.6927,0.5080,9.302,7.828,24524.5,34.649,1.3949,490.5,161.9
